Unnamed: 0,brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,warranty,Touchscreen,msoffice,Price,rating,Number of Ratings,Number of Reviews
34,Lenovo,Intel,Core i3,11,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,No,No,38990.0,4,33.0,4
602,APPLE,M1,M1,10,8,DDR4,256,0,Mac,64-bit,0,Casual,1,No,No,112990.0,4,348.75,45
68,ASUS,Intel,Core i3,11,4,DDR4,256,0,Windows,32-bit,0,Casual,0,No,No,41990.0,3,0.0,0
593,Lenovo,Intel,Core i9,10,16,DDR4,1024,0,Windows,32-bit,8,Casual,0,No,No,154947.5,3,0.0,0
561,ASUS,Intel,Core i7,11,16,DDR4,1024,0,Windows,32-bit,6,Casual,0,No,No,120980.0,3,0.0,0
426,DELL,Intel,Core i5,11,8,DDR4,0,1024,Windows,32-bit,0,Casual,0,No,No,58090.0,3,0.0,0
500,HP,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,104000.0,3,0.0,0
766,Lenovo,AMD,Ryzen 7,0,4,DDR4,512,0,Windows,64-bit,4,Casual,0,No,No,73138.0,3,4.0,1
757,Lenovo,AMD,Ryzen 7,0,4,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,63990.0,4,105.0,10
241,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,4,Casual,1,No,No,73490.0,4,213.0,45
712,acer,AMD,Ryzen 5,0,4,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,49990.0,4,47.0,6
798,ASUS,AMD,Ryzen 9,0,16,DDR4,1024,0,Windows,64-bit,8,Casual,1,No,Yes,154947.5,4,9.0,2
635,ASUS,Intel,Pentium Quad,0,4,DDR4,0,1024,Windows,64-bit,0,Casual,0,No,No,30780.0,3,0.0,0
563,Lenovo,Intel,Core i7,9,16,DDR4,1024,0,Windows,64-bit,4,ThinNlight,0,No,No,154947.5,3,0.0,0
86,ASUS,Intel,Core i3,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,37990.0,4,348.75,45
473,ASUS,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,Casual,1,No,Yes,68900.0,5,6.0,1
531,ASUS,Intel,Core i7,8,8,LPDDR3,512,0,Windows,64-bit,0,ThinNlight,1,No,No,81990.0,4,40.0,4
242,HP,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,74490.0,4,10.0,0
636,HP,AMD,Ryzen 3,0,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,No,No,37990.0,4,348.75,45
364,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,Yes,Yes,82990.0,4,21.0,2
734,Lenovo,AMD,Ryzen 5,0,8,DDR4,256,1024,Windows,64-bit,0,Gaming,1,No,Yes,63990.0,4,348.75,45
555,HP,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,8,Casual,1,No,Yes,154947.5,3,0.0,0
822,Lenovo,AMD,Ryzen 5,10,8,DDR4,512,0,DOS,64-bit,0,ThinNlight,0,No,No,57490.0,4,18.0,4
411,ASUS,Intel,Core i5,11,8,DDR4,1024,0,Windows,64-bit,4,Casual,0,No,No,84500.0,4,3.0,0
107,ASUS,Intel,Core i3,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,42990.0,4,74.0,11
114,HP,Intel,Core i3,11,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,45490.0,4,348.75,45
795,Lenovo,AMD,Ryzen 7,0,4,DDR4,512,1024,Windows,32-bit,0,Casual,0,No,No,80490.0,3,0.0,0
695,DELL,AMD,Ryzen 5,0,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,49990.0,4,47.0,7
85,HP,Intel,Core i3,8,4,DDR4,256,0,Windows,64-bit,0,Casual,1,Yes,Yes,54238.0,4,71.0,8
659,Lenovo,AMD,Ryzen 3,0,4,DDR4,0,1024,Windows,64-bit,0,Casual,0,No,No,34990.0,3,38.0,6
647,HP,AMD,Ryzen 3,0,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,41490.0,4,153.0,21
777,HP,AMD,Ryzen 7,0,16,DDR4,1024,0,Windows,64-bit,0,ThinNlight,1,No,Yes,84190.0,3,0.0,0
165,ASUS,Intel,Core i3,10,8,DDR4,0,1024,Windows,64-bit,0,Casual,0,No,No,32990.0,2,12.0,0
493,HP,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,4,Casual,1,No,Yes,93190.0,5,4.0,0
308,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,ThinNlight,0,No,No,61990.0,4,35.0,4
55,Lenovo,Intel,Core i3,10,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,No,No,36490.0,3,0.0,0
741,ASUS,AMD,Ryzen 7,0,16,DDR4,512,0,Windows,64-bit,4,Casual,1,No,No,79990.0,3,0.0,0
811,ASUS,AMD,Ryzen 9,0,4,LPDDR4X,1024,0,Windows,64-bit,4,Casual,1,Yes,Yes,124990.0,4,44.0,12
304,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,ThinNlight,1,No,Yes,66490.0,4,199.0,17
390,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,Yes,No,79590.0,3,0.0,0
93,ASUS,Intel,Core i3,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,42990.0,4,40.0,7
438,HP,Intel,Core i5,7,4,DDR4,0,1024,Windows,64-bit,0,Casual,1,No,No,44599.0,4,122.0,12
175,DELL,Intel,Core i3,11,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,42990.0,4,62.0,7
454,Lenovo,Intel,Core i5,9,8,DDR4,256,1024,Windows,64-bit,4,Casual,1,No,Yes,60990.0,4,131.0,17
71,Lenovo,Intel,Core i3,11,4,DDR4,256,0,Windows,64-bit,0,Casual,0,No,No,39998.0,4,10.0,1
2,Lenovo,Intel,Core i3,10,4,DDR4,0,1024,Windows,64-bit,0,Casual,0,No,No,39999.0,3,8.0,1
70,ASUS,Intel,Core i3,10,4,DDR4,256,0,Windows,32-bit,0,Casual,0,No,No,39990.0,3,0.0,0
679,DELL,AMD,Ryzen 5,0,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,47490.0,2,2.0,1
639,DELL,AMD,Ryzen 3,0,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,No,No,36990.0,4,137.0,15
587,acer,Intel,Core i9,11,32,DDR4,1024,0,Windows,64-bit,8,Casual,1,No,No,154947.5,3,0.0,0
535,ASUS,Intel,Core i7,11,16,LPDDR4X,1024,0,Windows,64-bit,0,Casual,1,Yes,No,134990.0,3,0.0,0
324,Lenovo,Intel,Core i5,9,8,DDR4,512,0,Windows,64-bit,4,Casual,0,No,No,59990.0,3,9.0,1
590,ASUS,Intel,Core i9,12,16,DDR5,1024,0,Windows,64-bit,6,Casual,0,No,No,154947.5,3,0.0,0
254,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,59990.0,4,37.0,2
809,ASUS,AMD,Ryzen 9,0,4,LPDDR4X,1024,0,Windows,64-bit,4,Casual,1,Yes,Yes,142990.0,4,4.0,1
7,ASUS,Intel,Core i5,10,8,DDR4,0,1024,Windows,32-bit,2,Casual,0,No,No,58799.0,3,0.0,0
434,MSI,Intel,Core i5,10,8,LPDDR4,0,512,DOS,32-bit,6,Casual,0,No,No,145990.0,4,348.75,45
106,HP,Intel,Core i3,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,44990.0,3,0.0,0
247,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,6,Casual,1,No,Yes,82990.0,4,262.0,31
508,ASUS,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,78990.0,4,35.0,4
790,ASUS,AMD,Ryzen 7,0,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,No,No,111000.0,3,0.0,0
155,DELL,Intel,Core i3,10,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,43000.0,4,313.0,35
713,HP,AMD,Ryzen 5,0,4,DDR4,512,0,Windows,32-bit,0,Casual,0,No,No,52380.0,3,0.0,0
521,ASUS,Intel,Core i7,11,16,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,0,Yes,No,109990.0,3,0.0,0
265,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,59990.0,3,0.0,0
439,acer,Intel,Core i5,8,8,DDR4,0,1024,Windows,64-bit,2,Casual,1,No,No,72964.0,4,18.0,6
599,APPLE,M1,M1,10,8,DDR4,256,0,Mac,64-bit,0,Casual,1,No,No,85990.0,4,348.75,45
27,ASUS,Intel,Core i3,10,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,No,No,33980.0,4,67.0,3
211,HP,Intel,Core i5,8,8,DDR4,256,0,Windows,64-bit,0,Casual,1,Yes,Yes,136590.0,3,0.0,0
185,DELL,Intel,Core i3,11,4,DDR4,256,1024,Windows,64-bit,0,Casual,1,No,No,48999.0,3,0.0,0
572,HP,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,2,Casual,1,No,Yes,94990.0,3,0.0,0
567,Lenovo,Intel,Core i7,10,16,LPDDR4X,1024,0,Windows,64-bit,0,ThinNlight,0,No,No,119990.0,2,2.0,1
451,Lenovo,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,2,Casual,1,No,Yes,59990.0,4,52.0,4
463,DELL,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,58990.0,4,8.0,1
477,MSI,Intel,Core i5,10,8,LPDDR4,0,512,DOS,32-bit,8,Casual,0,No,No,154947.5,3,0.0,0
81,ASUS,Intel,Core i3,11,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,No,No,36990.0,4,70.0,9
5,ASUS,Intel,Celeron Dual,0,4,DDR4,0,512,Windows,64-bit,0,Casual,0,No,No,22990.0,3,0.0,0
88,HP,Intel,Core i3,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,42990.0,4,348.75,45
311,MSI,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,4,Casual,0,No,No,74990.0,3,0.0,0
92,ASUS,Intel,Core i3,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,48990.0,4,174.0,30
800,ASUS,AMD,Ryzen 9,0,16,DDR4,1024,0,Windows,64-bit,6,Casual,1,No,Yes,129990.0,4,204.0,35
315,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,4,Gaming,1,No,Yes,77990.0,3,0.0,0
144,HP,Intel,Core i3,11,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,39990.0,3,324.0,45
488,Lenovo,Intel,Core i7,10,8,DDR4,512,0,Windows,64-bit,4,Gaming,1,No,Yes,68990.0,4,44.0,2
160,ASUS,Intel,Core i3,11,8,DDR4,0,1024,Windows,32-bit,0,Casual,0,No,No,41500.0,3,4.0,0
198,acer,Intel,Core i5,10,8,LPDDR4,0,512,DOS,32-bit,0,Casual,0,No,No,94190.0,4,31.0,6
815,ASUS,AMD,Ryzen 9,0,4,DDR4,1024,0,Windows,64-bit,4,Casual,0,No,No,116990.0,3,0.0,0
310,APPLE,Intel,Core i5,8,8,DDR3,512,0,Mac,64-bit,0,Casual,1,No,No,154947.5,4,108.0,13
617,APPLE,M1,M1,10,8,DDR4,1024,0,Mac,64-bit,0,Casual,1,No,No,149990.0,4,348.75,45
316,HP,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,4,Casual,1,No,Yes,106490.0,4,3.0,0
754,Lenovo,AMD,Ryzen 7,0,4,DDR4,512,0,Windows,64-bit,4,Casual,1,No,Yes,84988.0,3,0.0,0
698,DELL,AMD,Ryzen 5,0,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,60990.0,4,183.0,42
203,HP,Intel,Core i5,10,8,LPDDR4,0,512,DOS,32-bit,4,Casual,0,No,No,102551.0,3,0.0,0
288,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,69490.0,4,72.0,7
539,MSI,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,6,Casual,2,No,No,119990.0,4,20.0,3
615,APPLE,M1,M1,10,4,DDR4,512,0,Mac,64-bit,0,Casual,1,No,No,124990.0,4,45.0,4
278,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,59990.0,3,3.0,0
98,ASUS,Intel,Core i3,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,39990.0,4,348.75,45
319,acer,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,57990.0,3,0.0,0
819,ASUS,AMD,Ryzen 9,0,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,No,No,144990.0,3,0.0,0
233,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,6,Gaming,1,No,Yes,89990.0,4,124.0,17
367,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,Yes,Yes,79990.0,4,5.0,0
152,DELL,Intel,Core i3,10,4,DDR4,0,1024,Windows,64-bit,0,Casual,1,No,Yes,43400.0,4,231.0,26
505,MSI,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,4,Casual,0,No,No,86990.0,3,0.0,0
756,ASUS,AMD,Ryzen 7,0,4,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,63990.0,4,77.0,7
566,ASUS,Intel,Core i7,10,16,LPDDR3,1024,0,Windows,64-bit,0,Casual,0,No,No,154947.5,3,0.0,0
42,ASUS,Intel,Core i3,11,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,No,No,36990.0,4,20.0,1
765,Lenovo,AMD,Ryzen 7,0,4,DDR4,512,0,Windows,64-bit,0,Casual,3,Yes,Yes,78988.0,3,0.0,0
715,HP,AMD,Ryzen 5,0,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,52500.0,4,348.75,45
77,DELL,Intel,Core i3,11,4,DDR4,256,0,Windows,64-bit,0,Casual,1,No,No,46690.0,3,0.0,0
49,DELL,Intel,Core i3,11,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,No,Yes,41490.0,4,348.75,45
648,acer,AMD,Ryzen 3,0,4,DDR4,512,0,Windows,64-bit,0,Casual,0,No,No,34990.0,3,0.0,0
232,MSI,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,4,Casual,2,No,No,76990.0,4,75.0,17
523,Lenovo,Intel,Core i7,8,16,DDR4,512,0,Windows,64-bit,2,ThinNlight,0,No,No,154947.5,3,0.0,0
554,acer,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,6,Casual,1,No,No,129990.0,4,54.0,7
518,DELL,Intel,Core i7,10,16,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,109190.0,3,0.0,0
401,Lenovo,Intel,Core i5,8,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,74990.0,3,3.0,1
207,acer,Intel,Core i5,7,8,DDR3,256,0,Windows,64-bit,0,ThinNlight,1,No,Yes,86867.0,4,39.0,3
189,ASUS,Intel,Celeron Dual,0,4,LPDDR4,0,512,Windows,32-bit,0,Casual,0,No,No,17990.0,3,348.75,45
697,HP,AMD,Ryzen 5,0,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,73999.0,4,206.0,27
420,ASUS,Intel,Core i5,10,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,No,No,46990.0,4,348.75,45
598,ASUS,Intel,Core i7,10,16,LPDDR4X,0,512,DOS,32-bit,6,Casual,0,No,No,146490.0,3,2.0,1
36,DELL,Intel,Core i3,11,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,No,Yes,41990.0,3,10.0,5
490,Lenovo,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,4,Casual,1,No,Yes,99990.0,4,11.0,3
270,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,3,Yes,Yes,64990.0,4,48.0,12
158,HP,Intel,Core i3,7,8,DDR4,0,1024,Windows,64-bit,2,Casual,0,No,No,49279.0,4,38.0,3
638,DELL,AMD,Ryzen 3,0,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,No,No,39490.0,4,34.0,4
110,DELL,Intel,Core i3,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,41990.0,3,29.0,7
196,acer,Intel,Core i5,0,8,DDR5,0,512,Windows,32-bit,4,Casual,0,No,No,50990.0,4,348.75,45
486,ASUS,Intel,Core i7,10,8,DDR4,512,0,Windows,64-bit,4,Gaming,0,No,No,61990.0,4,11.0,2
17,Lenovo,Intel,Celeron Dual,0,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,No,No,31999.0,4,286.0,19
268,DELL,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,89390.0,3,0.0,0
24,ASUS,Intel,Core i3,11,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,No,No,34429.0,4,37.0,6
380,ASUS,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,2,Casual,0,No,No,86990.0,3,0.0,0
181,DELL,Intel,Core i3,11,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,43990.0,3,0.0,0
264,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,No,55990.0,3,0.0,0
215,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,54990.0,4,116.0,15
456,ASUS,Intel,Core i5,11,16,DDR4,256,1024,Windows,64-bit,0,Casual,1,No,Yes,64990.0,4,328.0,45
569,HP,Intel,Core i7,11,16,LPDDR4X,1024,0,Windows,64-bit,0,Casual,1,Yes,No,154947.5,3,0.0,0
309,APPLE,Intel,Core i5,10,8,LPDDR4X,512,0,Mac,64-bit,0,Casual,1,No,No,154947.5,4,32.0,5
398,Avita,Intel,Core i5,8,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,73063.0,3,17.0,3
577,ASUS,Intel,Core i7,10,16,DDR4,0,1024,Windows,64-bit,2,Casual,0,No,No,93990.0,3,0.0,0
15,HP,Intel,Core i3,11,8,DDR4,256,0,Windows,64-bit,0,Casual,1,Yes,No,56490.0,3,0.0,0
632,ASUS,Intel,Pentium Quad,0,4,LPDDR4,0,1024,Windows,64-bit,0,Casual,0,No,No,27990.0,3,0.0,0
377,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,0,Yes,No,82990.0,4,16.0,3
580,ASUS,Intel,Core i7,10,16,DDR4,256,1024,Windows,64-bit,4,Gaming,0,No,No,66990.0,4,25.0,4
163,ASUS,Intel,Celeron Dual,0,4,LPDDR4,0,512,Windows,32-bit,0,Casual,0,No,No,21490.0,3,348.75,45
725,HP,AMD,Ryzen 5,0,8,DDR4,512,0,Windows,64-bit,4,Gaming,1,No,Yes,64990.0,3,8.0,1
607,APPLE,M1,M1,10,8,DDR4,512,0,Mac,64-bit,0,Casual,1,No,No,125990.0,4,348.75,45
544,MSI,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,4,Casual,2,Yes,No,154947.5,4,3.0,2
643,ASUS,AMD,Ryzen 3,0,4,DDR4,256,0,Windows,64-bit,0,Casual,1,No,No,37990.0,4,39.0,3
414,Lenovo,Intel,Core i5,10,8,DDR4,512,512,Windows,64-bit,0,ThinNlight,3,Yes,No,154947.5,3,0.0,0
